order_id,order_date,customer_id,customer_region,customer_age_group,customer_gender,product_id,product_name,category,channel,quantity,unit_price,revenue
ORD14782,2025-02-24,U01329,华南,36-45,女,P005,瑜伽垫,运动,抖音,1,121.23,121.23
ORD14885,2025-02-24,U01353,华中,46-55,男,P005,瑜伽垫,运动,拼多多,2,121.78,243.56
ORD15125,2025-02-24,U01415,华北,36-45,男,P004,保温杯,家居,抖音,1,88.82,88.82
ORD15160,2025-02-24,U01424,华南,36-45,女,P006,跑步鞋,运动,抖音,2,524.81,1049.62
ORD15418,2025-02-24,U01487,华东,18-25,男,P004,保温杯,家居,京东,1,77.17,77.17
ORD10285,2025-02-25,U00075,华北,36-45,女,P004,保温杯,家居,京东,1,80.14,80.14
ORD12308,2025-02-25,U00652,华北,36-45,女,P007,面霜,美妆,拼多多,1,195.87,195.87
ORD13022,2025-02-25,U00847,西南,26-35,女,P010,坚果礼盒,食品,抖音,1,162.57,162.57
ORD13326,2025-02-25,U00932,华东,18-25,女,P004,保温杯,家居,抖音,1,79.11,79.11
ORD13722,2025-02-25,U01044,华东,26-35,女,P006,跑步鞋,运动,京东,1,517.33,517.33
ORD15217,2025-02-25,U01441,华东,36-45,女,P005,瑜伽垫,运动,天猫,3,116.48,349.44
ORD10037,2025-02-26,U00007,西南,18-25,男,P004,保温杯,家居,京东,2,87.71,175.42
ORD10752,2025-02-26,U00194,华中,26-35,男,P008,口红,美妆,抖音,1,157.4,157.4
ORD10973,2025-02-26,U00252,华北,55+,男,P010,坚果礼盒,食品,拼多多,2,158.57,317.14
ORD11699,2025-02-26,U00482,华中,36-45,男,P007,面霜,美妆,京东,2,197.09,394.18
ORD13581,2025-02-26,U01011,华东,26-35,女,P006,跑步鞋,运动,京东,5,525.66,2628.3
ORD14321,2025-02-26,U01201,华北,26-35,男,P003,蓝牙音箱,电子,京东,1,435.31,435.31
ORD14368,2025-02-26,U01208,西南,46-55,女,P010,坚果礼盒,食品,京东,3,144.44,433.32
ORD14469,2025-02-26,U01237,华北,55+,男,P005,瑜伽垫,运动,京东,2,110.73,221.46
ORD10001,2025-02-27,U00001,华北,18-25,女,P003,蓝牙音箱,电子,抖音,2,403.22,806.44
ORD10117,2025-02-27,U00030,华北,18-25,女,P004,保温杯,家居,线下门店,1,76.24,76.24
ORD11230,2025-02-27,U00327,华南,26-35,女,P007,面霜,美妆,京东,4,188.84,755.36
ORD11517,2025-02-27,U00422,西北,26-35,男,P004,保温杯,家居,天猫,2,86.05,172.1
ORD12951,2025-02-27,U00833,西南,26-35,男,P004,保温杯,家居,京东,1,85.85,85.85
ORD13836,2025-02-27,U01073,华北,26-35,女,P006,跑步鞋,运动,京东,2,536.35,1072.7
ORD14689,2025-02-27,U01302,华南,18-25,女,P002,智能手表,电子,天猫,1,873.83,873.83
ORD14840,2025-02-27,U01341,华东,18-25,女,P003,蓝牙音箱,电子,拼多多,5,401.26,2006.3
ORD14992,2025-02-27,U01384,华南,55+,女,P008,口红,美妆,抖音,3,153.08,459.24
ORD10579,2025-02-28,U00142,华中,26-35,女,P005,瑜伽垫,运动,线下门店,1,110.95,110.95
ORD11952,2025-02-28,U00553,华南,18-25,男,P009,咖啡豆,食品,拼多多,3,67.63,202.89
ORD12317,2025-02-28,U00653,华东,26-35,女,P009,咖啡豆,食品,京东,2,68.1,136.2
ORD12970,2025-02-28,U00835,华南,36-45,女,P001,无线耳机,电子,京东,1,275.24,275.24
ORD13245,2025-02-28,U00909,西北,18-25,男,P010,坚果礼盒,食品,京东,1,150.78,150.78
ORD13298,2025-02-28,U00928,华东,26-35,女,P002,智能手表,电子,拼多多,2,773.63,1547.26
ORD14236,2025-02-28,U01181,东北,26-35,女,P007,面霜,美妆,拼多多,1,171.05,171.05
ORD10025,2025-03-01,U00006,华北,26-35,男,P006,跑步鞋,运动,京东,2,541.08,1082.16
ORD13103,2025-03-01,U00879,华中,55+,男,P007,面霜,美妆,天猫,2,190.3,380.6
ORD13142,2025-03-01,U00889,西南,18-25,女,P001,无线耳机,电子,拼多多,3,292.55,877.65
ORD13958,2025-03-01,U01097,华南,46-55,男,P007,面霜,美妆,天猫,1,182.86,182.86
ORD14515,2025-03-01,U01251,华北,46-55,男,P001,无线耳机,电子,京东,1,291.1,291.1
ORD10491,2025-03-02,U00121,华中,26-35,男,P006,跑步鞋,运动,京东,1,570.71,570.71
ORD10502,2025-03-02,U00123,华东,36-45,女,P006,跑步鞋,运动,抖音,3,556.33,1668.99
ORD11136,2025-03-02,U00302,华中,26-35,男,P002,智能手表,电子,抖音,1,834.28,834.28
ORD12038,2025-03-02,U00579,华中,18-25,男,P005,瑜伽垫,运动,拼多多,2,113.47,226.94
ORD12441,2025-03-02,U00686,华南,26-35,男,P007,面霜,美妆,京东,3,180.05,540.15
ORD13027,2025-03-02,U00848,西南,26-35,女,P005,瑜伽垫,运动,线下门店,1,115.47,115.47
ORD13179,2025-03-02,U00892,华东,36-45,男,P002,智能手表,电子,抖音,2,828.49,1656.98
ORD13535,2025-03-02,U01000,华北,18-25,女,P009,咖啡豆,食品,京东,1,77.86,77.86
ORD13544,2025-03-02,U01003,华东,26-35,男,P006,跑步鞋,运动,拼多多,1,595.09,595.09
ORD14161,2025-03-02,U01163,华中,26-35,男,P005,瑜伽垫,运动,京东,2,128.43,256.86
ORD14901,2025-03-02,U01356,华南,36-45,男,P009,咖啡豆,食品,天猫,1,75.56,75.56
ORD10920,2025-03-03,U00239,华南,18-25,女,P008,口红,美妆,抖音,2,135.63,271.26
ORD11768,2025-03-03,U00498,华南,55+,女,P004,保温杯,家居,抖音,1,76.19,76.19
ORD12000,2025-03-03,U00572,西南,26-35,男,P009,咖啡豆,食品,京东,1,72.02,72.02
ORD12105,2025-03-03,U00590,东北,26-35,女,P008,口红,美妆,京东,5,140.26,701.3
ORD12630,2025-03-03,U00745,华东,36-45,女,P005,瑜伽垫,运动,京东,2,125.87,251.74
ORD12996,2025-03-03,U00840,西南,36-45,男,P005,瑜伽垫,运动,京东,1,112.18,112.18
ORD13677,2025-03-03,U01035,西北,18-25,女,P008,口红,美妆,京东,1,148.76,148.76
ORD13777,2025-03-03,U01058,华东,46-55,男,P008,口红,美妆,抖音,2,155.95,311.9
ORD13939,2025-03-03,U01095,华南,36-45,女,P005,瑜伽垫,运动,抖音,2,110.63,221.26
ORD13970,2025-03-03,U01100,华东,18-25,男,P008,口红,美妆,天猫,2,140.35,280.7
ORD14328,2025-03-03,U01201,华北,26-35,男,P003,蓝牙音箱,电子,京东,1,449.75,449.75
ORD14511,2025-03-03,U01250,华中,55+,男,P006,跑步鞋,运动,抖音,1,515.52,515.52
ORD15268,2025-03-03,U01451,华东,46-55,男,P003,蓝牙音箱,电子,抖音,3,451.68,1355.04
ORD10474,2025-03-04,U00120,华东,18-25,女,P007,面霜,美妆,线下门店,2,188.44,376.88
ORD10831,2025-03-04,U00213,华东,18-25,女,P003,蓝牙音箱,电子,京东,1,426.04,426.04
ORD10895,2025-03-04,U00229,华东,26-35,男,P009,咖啡豆,食品,京东,1,76.22,76.22
ORD11336,2025-03-04,U00364,华东,46-55,女,P005,瑜伽垫,运动,天猫,1,113.86,113.86
ORD12838,2025-03-04,U00804,华中,26-35,女,P004,保温杯,家居,拼多多,5,86.09,430.45
ORD13333,2025-03-04,U00935,华东,18-25,男,P003,蓝牙音箱,电子,拼多多,3,417.03,1251.09
ORD13911,2025-03-04,U01089,西北,36-45,女,P007,面霜,美妆,京东,1,179.25,179.25
ORD14010,2025-03-04,U01109,东北,26-35,女,P010,坚果礼盒,食品,天猫,1,157.44,157.44
ORD15147,2025-03-04,U01421,华东,18-25,男,P001,无线耳机,电子,抖音,2,262.9,525.8
ORD15449,2025-03-04,U01497,华东,46-55,男,P004,保温杯,家居,线下门店,2,87.8,175.6
ORD10059,2025-03-05,U00011,西南,36-45,女,P007,面霜,美妆,抖音,2,197.15,394.3
ORD10963,2025-03-05,U00250,华北,26-35,女,P010,坚果礼盒,食品,天猫,1,156.39,156.39
ORD11093,2025-03-05,U00290,华南,18-25,女,P002,智能手表,电子,天猫,2,781.25,1562.5
ORD12811,2025-03-05,U00800,华南,46-55,男,P001,无线耳机,电子,抖音,2,281.03,562.06
ORD13959,2025-03-05,U01098,东北,18-25,男,P005,瑜伽垫,运动,京东,2,119.83,239.66
ORD14041,2025-03-05,U01119,东北,46-55,女,P004,保温杯,家居,抖音,1,86.28,86.28
ORD14475,2025-03-05,U01238,东北,18-25,男,P005,瑜伽垫,运动,天猫,5,120.79,603.95
ORD15111,2025-03-05,U01412,华南,18-25,男,P008,口红,美妆,天猫,1,156.33,156.33
ORD10296,2025-03-06,U00080,华东,36-45,男,P002,智能手表,电子,线下门店,1,773.42,773.42
ORD11042,2025-03-06,U00271,华南,26-35,女,P006,跑步鞋,运动,线下门店,1,594.62,594.62
ORD11428,2025-03-06,U00394,华北,46-55,男,P007,面霜,美妆,天猫,2,183.14,366.28
ORD11972,2025-03-06,U00560,华东,36-45,女,P004,保温杯,家居,抖音,4,79.82,319.28
ORD12795,2025-03-06,U00795,华中,46-55,女,P009,咖啡豆,食品,天猫,1,72.18,72.18
ORD13214,2025-03-06,U00902,华东,26-35,女,P006,跑步鞋,运动,抖音,1,543.55,543.55
ORD13699,2025-03-06,U01039,华南,18-25,男,P006,跑步鞋,运动,天猫,3,553.44,1660.32
ORD13739,2025-03-06,U01049,华东,26-35,男,P010,坚果礼盒,食品,线下门店,2,144.5,289.0
ORD13841,2025-03-06,U01073,华北,26-35,女,P004,保温杯,家居,天猫,1,75.96,75.96
ORD10410,2025-03-07,U00110,西北,46-55,男,P002,智能手表,电子,线下门店,1,764.54,764.54
ORD10613,2025-03-07,U00150,华北,46-55,女,P004,保温杯,家居,京东,1,76.38,76.38
ORD10650,2025-03-07,U00161,华南,18-25,女,P008,口红,美妆,京东,1,135.38,135.38
ORD10780,2025-03-07,U00202,华中,36-45,男,P005,瑜伽垫,运动,京东,1,120.82,120.82
ORD11243,2025-03-07,U00333,华南,26-35,男,P006,跑步鞋,运动,京东,2,540.48,1080.96
ORD12171,2025-03-07,U00607,西北,18-25,男,P002,智能手表,电子,拼多多,1,871.94,871.94
ORD12174,2025-03-07,U00607,西北,18-25,男,P001,无线耳机,电子,京东,4,270.79,1083.16
ORD12547,2025-03-07,U00718,华北,18-25,女,P004,保温杯,家居,拼多多,1,84.43,84.43
ORD13590,2025-03-07,U01012,华东,36-45,男,P006,跑步鞋,运动,拼多多,1,582.15,582.15
ORD14993,2025-03-07,U01384,华南,55+,女,P004,保温杯,家居,抖音,1,77.31,77.31
ORD15135,2025-03-07,U01418,西南,26-35,男,P001,无线耳机,电子,天猫,1,298.16,298.16
ORD15411,2025-03-07,U01485,华东,36-45,女,P002,智能手表,电子,京东,1,858.32,858.32
ORD10863,2025-03-08,U00222,华东,36-45,男,P010,坚果礼盒,食品,拼多多,1,167.53,167.53
ORD11690,2025-03-08,U00481,华东,36-45,女,P002,智能手表,电子,抖音,4,827.06,3308.24
ORD12358,2025-03-08,U00662,华中,18-25,男,P008,口红,美妆,抖音,1,138.56,138.56
ORD13550,2025-03-08,U01003,华东,26-35,男,P005,瑜伽垫,运动,拼多多,2,121.54,243.08
ORD13867,2025-03-08,U01077,西南,26-35,男,P009,咖啡豆,食品,天猫,1,68.62,68.62
ORD14427,2025-03-08,U01224,华东,18-25,男,P006,跑步鞋,运动,天猫,1,574.81,574.81
ORD10097,2025-03-09,U00023,华东,18-25,女,P003,蓝牙音箱,电子,抖音,2,423.34,846.68
ORD10277,2025-03-09,U00072,华南,55+,男,P001,无线耳机,电子,京东,5,263.08,1315.4
ORD11934,2025-03-09,U00546,华东,26-35,男,P002,智能手表,电子,抖音,2,887.04,1774.08
ORD12028,2025-03-09,U00578,华北,46-55,女,P004,保温杯,家居,京东,3,80.97,242.91
ORD12411,2025-03-09,U00677,华北,18-25,女,P008,口红,美妆,拼多多,1,146.84,146.84
ORD12560,2025-03-09,U00725,华东,46-55,女,P006,跑步鞋,运动,天猫,2,561.39,1122.78
ORD13278,2025-03-09,U00920,西南,36-45,女,P002,智能手表,电子,天猫,1,895.03,895.03
ORD13461,2025-03-09,U00975,华东,26-35,女,P004,保温杯,家居,天猫,2,79.09,158.18
ORD14432,2025-03-09,U01226,华南,26-35,男,P004,保温杯,家居,线下门店,1,77.77,77.77
ORD14610,2025-03-09,U01278,华中,18-25,男,P006,跑步鞋,运动,京东,1,544.36,544.36
ORD15385,2025-03-09,U01478,华中,26-35,女,P010,坚果礼盒,食品,抖音,2,147.56,295.12
ORD11365,2025-03-10,U00373,华南,36-45,男,P002,智能手表,电子,线下门店,1,790.66,790.66
ORD11523,2025-03-10,U00424,华南,26-35,女,P009,咖啡豆,食品,抖音,1,70.95,70.95
ORD11866,2025-03-10,U00530,华中,26-35,男,P003,蓝牙音箱,电子,抖音,1,434.93,434.93
ORD12536,2025-03-10,U00714,华南,26-35,男,P004,保温杯,家居,线下门店,2,81.47,162.94
ORD13258,2025-03-10,U00913,华东,36-45,女,P007,面霜,美妆,京东,1,173.56,173.56
ORD13500,2025-03-10,U00988,华中,46-55,男,P004,保温杯,家居,京东,1,76.42,76.42
ORD13861,2025-03-10,U01076,华东,26-35,男,P009,咖啡豆,食品,线下门店,1,74.58,74.58
ORD14096,2025-03-10,U01140,华东,55+,女,P004,保温杯,家居,抖音,2,82.15,164.3
ORD14122,2025-03-10,U01149,华南,46-55,男,P001,无线耳机,电子,抖音,2,291.04,582.08
ORD14209,2025-03-10,U01173,华北,18-25,女,P002,智能手表,电子,天猫,1,892.1,892.1
ORD14320,2025-03-10,U01201,华北,26-35,男,P001,无线耳机,电子,线下门店,4,292.69,1170.76
ORD14435,2025-03-10,U01228,华南,36-45,女,P005,瑜伽垫,运动,抖音,2,110.0,220.0
ORD15009,2025-03-10,U01390,华南,18-25,男,P007,面霜,美妆,抖音,4,185.87,743.48
ORD10318,2025-03-11,U00089,西南,36-45,男,P007,面霜,美妆,天猫,2,192.84,385.68
ORD10347,2025-03-11,U00094,华北,36-45,女,P004,保温杯,家居,天猫,2,82.97,165.94
ORD10674,2025-03-11,U00169,华东,36-45,女,P007,面霜,美妆,抖音,1,183.75,183.75
ORD10798,2025-03-11,U00206,华南,36-45,女,P010,坚果礼盒,食品,抖音,1,144.17,144.17
ORD11036,2025-03-11,U00270,华南,36-45,女,P005,瑜伽垫,运动,天猫,1,123.53,123.53
ORD11265,2025-03-11,U00340,华北,18-25,男,P005,瑜伽垫,运动,京东,3,110.62,331.86
ORD12867,2025-03-11,U00811,华北,26-35,男,P005,瑜伽垫,运动,拼多多,3,123.56,370.68
ORD14741,2025-03-11,U01316,华东,46-55,男,P002,智能手表,电子,天猫,2,826.85,1653.7
ORD14811,2025-03-11,U01338,华北,26-35,男,P010,坚果礼盒,食品,天猫,3,157.94,473.82
ORD10114,2025-03-12,U00030,华北,18-25,女,P004,保温杯,家居,京东,1,77.13,77.13
ORD10290,2025-03-12,U00077,华东,55+,女,P006,跑步鞋,运动,拼多多,2,550.61,1101.22
ORD10523,2025-03-12,U00125,华中,36-45,女,P002,智能手表,电子,天猫,1,837.16,837.16
ORD10993,2025-03-12,U00256,西北,26-35,男,P006,跑步鞋,运动,抖音,1,553.69,553.69
ORD12103,2025-03-12,U00590,东北,26-35,女,P007,面霜,美妆,抖音,1,189.02,189.02
ORD12132,2025-03-12,U00595,东北,46-55,女,P008,口红,美妆,京东,1,152.1,152.1
ORD12335,2025-03-12,U00654,华中,26-35,女,P007,面霜,美妆,天猫,1,191.45,191.45
ORD13354,2025-03-12,U00943,西南,55+,女,P001,无线耳机,电子,天猫,1,291.53,291.53
ORD13786,2025-03-12,U01061,华北,36-45,女,P006,跑步鞋,运动,线下门店,5,579.93,2899.65
ORD10173,2025-03-13,U00053,华南,36-45,女,P007,面霜,美妆,京东,1,193.84,193.84
ORD10434,2025-03-13,U00114,华南,36-45,女,P007,面霜,美妆,线下门店,1,198.59,198.59
ORD12058,2025-03-13,U00585,华北,26-35,女,P002,智能手表,电子,天猫,2,774.31,1548.62
ORD12532,2025-03-13,U00712,华东,18-25,女,P001,无线耳机,电子,线下门店,1,269.42,269.42
ORD13035,2025-03-13,U00850,华东,36-45,女,P008,口红,美妆,京东,1,144.24,144.24
ORD13052,2025-03-13,U00856,华东,26-35,男,P001,无线耳机,电子,线下门店,1,271.95,271.95
ORD13368,2025-03-13,U00947,西北,26-35,女,P001,无线耳机,电子,天猫,1,281.83,281.83
ORD13573,2025-03-13,U01009,华东,26-35,女,P004,保温杯,家居,抖音,1,85.87,85.87
ORD13785,2025-03-13,U01061,华北,36-45,女,P005,瑜伽垫,运动,京东,1,128.48,128.48
ORD13954,2025-03-13,U01097,华南,46-55,男,P008,口红,美妆,京东,5,137.52,687.6
ORD14379,2025-03-13,U01212,华中,26-35,男,P007,面霜,美妆,拼多多,1,183.13,183.13
ORD14585,2025-03-13,U01272,华东,46-55,女,P004,保温杯,家居,天猫,1,76.09,76.09
ORD14721,2025-03-13,U01310,华南,46-55,女,P004,保温杯,家居,京东,4,79.11,316.44
ORD15389,2025-03-13,U01478,华中,26-35,女,P009,咖啡豆,食品,抖音,4,70.3,281.2
ORD10055,2025-03-14,U00011,西南,36-45,女,P008,口红,美妆,京东,2,156.33,312.66
ORD10982,2025-03-14,U00254,华南,36-45,男,P008,口红,美妆,天猫,5,153.05,765.25
ORD11237,2025-03-14,U00331,华南,18-25,女,P004,保温杯,家居,天猫,1,77.31,77.31
ORD11533,2025-03-14,U00427,西南,36-45,女,P004,保温杯,家居,京东,1,76.34,76.34
ORD11642,2025-03-14,U00461,西北,46-55,男,P008,口红,美妆,京东,2,137.77,275.54
ORD11994,2025-03-14,U00571,华北,36-45,女,P006,跑步鞋,运动,天猫,4,545.23,2180.92
ORD12392,2025-03-14,U00670,西北,36-45,女,P008,口红,美妆,天猫,1,158.2,158.2
ORD12706,2025-03-14,U00765,华中,26-35,女,P002,智能手表,电子,京东,4,814.88,3259.52
ORD12742,2025-03-14,U00777,东北,26-35,女,P009,咖啡豆,食品,抖音,3,72.84,218.52
ORD13130,2025-03-14,U00887,华北,46-55,男,P009,咖啡豆,食品,京东,2,76.92,153.84
ORD14353,2025-03-14,U01203,东北,36-45,男,P008,口红,美妆,天猫,1,135.92,135.92
ORD14696,2025-03-14,U01304,华南,26-35,女,P008,口红,美妆,天猫,1,155.75,155.75
ORD15200,2025-03-14,U01436,华东,18-25,女,P007,面霜,美妆,抖音,3,172.47,517.41
ORD15240,2025-03-14,U01444,东北,26-35,女,P001,无线耳机,电子,线下门店,1,288.98,288.98
ORD10641,2025-03-15,U00156,华东,26-35,男,P008,口红,美妆,抖音,1,152.22,152.22
ORD11488,2025-03-15,U00407,华东,18-25,男,P004,保温杯,家居,线下门店,1,81.73,81.73
ORD11541,2025-03-15,U00427,西南,36-45,女,P004,保温杯,家居,京东,1,82.22,82.22
ORD11762,2025-03-15,U00497,华南,18-25,男,P004,保温杯,家居,拼多多,1,82.92,82.92
ORD14066,2025-03-15,U01130,华东,46-55,女,P008,口红,美妆,抖音,2,157.62,315.24
ORD14132,2025-03-15,U01155,华中,46-55,男,P002,智能手表,电子,天猫,3,804.52,2413.56
ORD14228,2025-03-15,U01178,华北,26-35,男,P008,口红,美妆,京东,1,150.26,150.26
ORD15382,2025-03-15,U01478,华中,26-35,女,P009,咖啡豆,食品,线下门店,1,69.2,69.2
ORD10218,2025-03-16,U00061,华中,36-45,男,P008,口红,美妆,抖音,3,155.5,466.5
ORD10241,2025-03-16,U00069,华南,26-35,女,P009,咖啡豆,食品,抖音,2,76.18,152.36
ORD12140,2025-03-16,U00598,华东,26-35,男,P004,保温杯,家居,拼多多,1,88.74,88.74
ORD12284,2025-03-16,U00644,西南,36-45,男,P003,蓝牙音箱,电子,天猫,1,401.76,401.76
ORD12877,2025-03-16,U00815,华东,26-35,男,P004,保温杯,家居,天猫,1,80.9,80.9
ORD13031,2025-03-16,U00849,东北,26-35,男,P004,保温杯,家居,天猫,2,76.12,152.24
ORD14499,2025-03-16,U01245,西北,18-25,女,P005,瑜伽垫,运动,天猫,1,123.14,123.14
ORD14867,2025-03-16,U01346,华中,26-35,女,P008,口红,美妆,京东,1,153.9,153.9
ORD10266,2025-03-17,U00072,华南,55+,男,P008,口红,美妆,拼多多,1,135.72,135.72
ORD10787,2025-03-17,U00203,华南,36-45,女,P010,坚果礼盒,食品,抖音,1,147.78,147.78
ORD11980,2025-03-17,U00565,华东,26-35,女,P001,无线耳机,电子,抖音,1,289.57,289.57
ORD12702,2025-03-17,U00763,华北,26-35,男,P004,保温杯,家居,京东,1,82.34,82.34
ORD12958,2025-03-17,U00834,西南,36-45,男,P006,跑步鞋,运动,线下门店,1,546.37,546.37
ORD13100,2025-03-17,U00878,华北,26-35,男,P002,智能手表,电子,抖音,3,768.9,2306.7
ORD14146,2025-03-17,U01159,华中,36-45,男,P005,瑜伽垫,运动,天猫,1,127.19,127.19
ORD14365,2025-03-17,U01207,华中,46-55,女,P001,无线耳机,电子,京东,1,271.64,271.64
ORD14737,2025-03-17,U01315,华南,36-45,女,P001,无线耳机,电子,天猫,1,256.41,256.41
ORD15178,2025-03-17,U01431,华北,26-35,女,P005,瑜伽垫,运动,京东,1,122.33,122.33
ORD10899,2025-03-18,U00231,华中,26-35,男,P008,口红,美妆,抖音,1,139.68,139.68
ORD10974,2025-03-18,U00252,华北,55+,男,P010,坚果礼盒,食品,天猫,1,155.96,155.96
ORD12287,2025-03-18,U00646,东北,46-55,女,P007,面霜,美妆,拼多多,2,176.3,352.6
ORD12423,2025-03-18,U00682,华中,36-45,男,P003,蓝牙音箱,电子,京东,1,438.75,438.75
ORD13057,2025-03-18,U00857,华东,36-45,男,P004,保温杯,家居,京东,2,75.81,151.62
ORD13144,2025-03-18,U00889,西南,18-25,女,P002,智能手表,电子,抖音,3,804.52,2413.56
ORD13339,2025-03-18,U00937,西南,26-35,女,P002,智能手表,电子,天猫,3,806.76,2420.28
ORD13783,2025-03-18,U01060,华中,26-35,男,P004,保温杯,家居,拼多多,2,86.11,172.22
ORD14770,2025-03-18,U01324,华东,18-25,女,P010,坚果礼盒,食品,抖音,1,153.39,153.39
ORD10705,2025-03-19,U00182,华东,26-35,男,P005,瑜伽垫,运动,抖音,1,124.57,124.57
ORD11433,2025-03-19,U00396,华东,46-55,男,P007,面霜,美妆,拼多多,1,171.17,171.17
ORD11935,2025-03-19,U00546,华东,26-35,男,P010,坚果礼盒,食品,天猫,1,145.02,145.02
ORD12506,2025-03-19,U00703,华中,36-45,女,P006,跑步鞋,运动,抖音,1,580.86,580.86
ORD12606,2025-03-19,U00738,华北,36-45,男,P005,瑜伽垫,运动,抖音,1,123.68,123.68
ORD12816,2025-03-19,U00801,西南,36-45,女,P007,面霜,美妆,抖音,1,188.59,188.59
ORD12852,2025-03-19,U00805,华东,26-35,女,P009,咖啡豆,食品,天猫,3,76.59,229.77
ORD13099,2025-03-19,U00878,华北,26-35,男,P002,智能手表,电子,抖音,2,816.82,1633.64
ORD14481,2025-03-19,U01240,华北,55+,男,P004,保温杯,家居,京东,1,82.05,82.05
ORD14493,2025-03-19,U01243,西北,46-55,女,P008,口红,美妆,京东,1,144.88,144.88
ORD14604,2025-03-19,U01277,华南,26-35,女,P009,咖啡豆,食品,拼多多,1,70.84,70.84
ORD10098,2025-03-20,U00023,华东,18-25,女,P003,蓝牙音箱,电子,拼多多,3,413.56,1240.68
ORD10105,2025-03-20,U00025,西北,26-35,男,P005,瑜伽垫,运动,天猫,1,124.31,124.31
ORD10675,2025-03-20,U00170,华南,18-25,女,P007,面霜,美妆,线下门店,1,181.69,181.69
ORD10703,2025-03-20,U00181,西南,55+,女,P010,坚果礼盒,食品,抖音,3,157.25,471.75
ORD11456,2025-03-20,U00401,西南,26-35,男,P004,保温杯,家居,拼多多,1,86.75,86.75
ORD11874,2025-03-20,U00532,华北,36-45,女,P009,咖啡豆,食品,天猫,1,68.25,68.25
ORD12124,2025-03-20,U00592,华南,46-55,男,P003,蓝牙音箱,电子,天猫,1,448.37,448.37
ORD12349,2025-03-20,U00660,西北,18-25,女,P007,面霜,美妆,线下门店,1,193.93,193.93
ORD12450,2025-03-20,U00688,西南,26-35,女,P008,口红,美妆,抖音,1,141.43,141.43
ORD12626,2025-03-20,U00743,华东,26-35,男,P006,跑步鞋,运动,京东,1,596.18,596.18
ORD13751,2025-03-20,U01050,华东,46-55,女,P002,智能手表,电子,京东,2,833.4,1666.8
ORD14471,2025-03-20,U01238,东北,18-25,男,P008,口红,美妆,京东,2,153.14,306.28
ORD10622,2025-03-21,U00153,华中,26-35,男,P007,面霜,美妆,抖音,2,196.31,392.62
ORD10838,2025-03-21,U00216,华南,46-55,男,P004,保温杯,家居,线下门店,1,88.12,88.12
ORD11306,2025-03-21,U00354,华南,46-55,女,P003,蓝牙音箱,电子,抖音,1,403.23,403.23
ORD11440,2025-03-21,U00399,华南,46-55,男,P004,保温杯,家居,抖音,1,79.58,79.58
ORD13187,2025-03-21,U00894,西南,36-45,女,P003,蓝牙音箱,电子,天猫,2,413.39,826.78
ORD13909,2025-03-21,U01087,华北,18-25,男,P007,面霜,美妆,天猫,1,176.09,176.09
ORD15335,2025-03-21,U01465,华东,26-35,女,P005,瑜伽垫,运动,天猫,3,124.92,374.76
ORD10189,2025-03-22,U00054,华东,18-25,男,P002,智能手表,电子,天猫,2,830.79,1661.58
ORD10710,2025-03-22,U00183,东北,26-35,男,P005,瑜伽垫,运动,京东,2,128.43,256.86
ORD10893,2025-03-22,U00229,华东,26-35,男,P007,面霜,美妆,抖音,1,178.96,178.96
ORD12014,2025-03-22,U00575,华南,55+,男,P001,无线耳机,电子,抖音,2,263.82,527.64
ORD13257,2025-03-22,U00912,华南,36-45,女,P008,口红,美妆,抖音,1,147.84,147.84
ORD13271,2025-03-22,U00915,华南,36-45,女,P001,无线耳机,电子,天猫,2,298.73,597.46
ORD13301,2025-03-22,U00928,华东,26-35,女,P003,蓝牙音箱,电子,天猫,5,418.54,2092.7
ORD13781,2025-03-22,U01059,华东,26-35,男,P008,口红,美妆,天猫,1,156.51,156.51
ORD14486,2025-03-22,U01242,华南,26-35,女,P004,保温杯,家居,抖音,1,80.36,80.36
ORD14667,2025-03-22,U01294,华南,26-35,男,P004,保温杯,家居,抖音,4,84.37,337.48
ORD14806,2025-03-22,U01337,华北,26-35,女,P007,面霜,美妆,抖音,2,198.53,397.06
ORD14882,2025-03-22,U01352,华南,26-35,男,P009,咖啡豆,食品,抖音,1,70.68,70.68
ORD11588,2025-03-23,U00445,华南,26-35,男,P008,口红,美妆,线下门店,1,150.83,150.83
ORD12002,2025-03-23,U00574,华中,36-45,女,P009,咖啡豆,食品,京东,1,70.47,70.47
ORD12067,2025-03-23,U00585,华北,26-35,女,P002,智能手表,电子,线下门店,1,856.53,856.53
ORD12395,2025-03-23,U00672,华中,36-45,女,P005,瑜伽垫,运动,天猫,1,123.69,123.69
ORD12674,2025-03-23,U00757,东北,18-25,女,P003,蓝牙音箱,电子,抖音,1,435.14,435.14
ORD13165,2025-03-23,U00891,华南,36-45,男,P005,瑜伽垫,运动,拼多多,2,113.03,226.06
ORD13660,2025-03-23,U01031,东北,55+,男,P001,无线耳机,电子,天猫,1,271.5,271.5
ORD13744,2025-03-23,U01049,华东,26-35,男,P009,咖啡豆,食品,拼多多,1,73.02,73.02
ORD14343,2025-03-23,U01203,东北,36-45,男,P009,咖啡豆,食品,抖音,1,71.58,71.58
ORD15056,2025-03-23,U01399,华东,36-45,女,P008,口红,美妆,京东,5,153.6,768.0
ORD10236,2025-03-24,U00067,东北,46-55,男,P007,面霜,美妆,抖音,1,184.86,184.86
